sequence,sample_order,frame_id,timestamp,association_row,rgb_relative_path,rgb_source,selection_rule,substitution,preview_projection_source,preview_visible_mappoints
fr3_walking_halfsphere,20,497,1341846452.206235,497,rgb/1341846452.206235.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846452.206235.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1812
fr3_walking_halfsphere,21,523,1341846453.111410,523,rgb/1341846453.111410.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846453.111410.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,2118
fr3_walking_halfsphere,22,549,1341846454.088076,549,rgb/1341846454.088076.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846454.088076.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,23,575,1341846455.022227,575,rgb/1341846455.022227.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846455.022227.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,24,602,1341846455.958115,602,rgb/1341846455.958115.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846455.958115.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,25,628,1341846456.830204,628,rgb/1341846456.830204.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846456.830204.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,26,654,1341846457.701992,654,rgb/1341846457.701992.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846457.701992.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,27,680,1341846458.606148,680,rgb/1341846458.606148.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846458.606148.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,28,706,1341846459.546042,706,rgb/1341846459.546042.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846459.546042.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,29,732,1341846460.417986,732,rgb/1341846460.417986.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846460.417986.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,30,758,1341846461.354118,758,rgb/1341846461.354118.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846461.354118.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,31,785,1341846462.325983,785,rgb/1341846462.325983.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846462.325983.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,32,811,1341846463.234037,811,rgb/1341846463.234037.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846463.234037.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,33,837,1341846464.206089,837,rgb/1341846464.206089.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846464.206089.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,34,863,1341846465.078033,863,rgb/1341846465.078033.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846465.078033.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,35,889,1341846465.946253,889,rgb/1341846465.946253.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846465.946253.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,36,915,1341846466.886138,915,rgb/1341846466.886138.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846466.886138.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,37,942,1341846467.826009,942,rgb/1341846467.826009.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846467.826009.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,38,968,1341846468.762147,968,rgb/1341846468.762147.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846468.762147.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,39,994,1341846469.702595,994,rgb/1341846469.702595.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846469.702595.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,0
fr3_walking_halfsphere,40,1020,1341846470.606133,1020,rgb/1341846470.606133.png,/home/djn/datasets/TUMRGBD/rgbd_dataset_freiburg3_walking_halfsphere/rgb/1341846470.606133.png,40 endpoint-inclusive uniformly spaced association rows; nearest integer,none,Semantic run_01 geometry only,1411
